student_id,cumulative_gpa,academic_hours,training_hours,total_warnings_max,consecutive_warnings_max,military_education,graduation_status,year1_fall_gpa,year1_spring_gpa,year1_total_courses,year1_passed_courses,year1_failed_courses,year1_credits,year1_points,year1_avg_grade,year1_max_grade,year1_min_grade,year2_fall_gpa,year2_spring_gpa,year2_total_courses,year2_passed_courses,year2_failed_courses,year2_credits,year2_points,year2_avg_grade,year2_max_grade,year2_min_grade,year3_fall_gpa,year3_spring_gpa,year3_total_courses,year3_passed_courses,year3_failed_courses,year3_credits,year3_points,year3_avg_grade,year3_max_grade,year3_min_grade,year4_fall_gpa,year4_spring_gpa,year4_total_courses,year4_passed_courses,year4_failed_courses,year4_credits,year4_points,year4_avg_grade,year4_max_grade,year4_min_grade,total_courses,passed_courses,failed_courses,total_credits_all_years,total_points_all_years,avg_numeric_grade,highest_grade,lowest_grade,semester_gpa_count,overall_semester_gpa_avg,years_available,complete_four_year_record,promoted_to_year3
221802,1.84,49.0,110.0,3,0,,,1.38,1.86,11,10,1,32.0,51.3,1.6,3.4,0.0,2.08,,5,5,0,15.0,31.2,2.08,2.2,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,16,15,1,47.0,82.5,1.75,3.4,0.0,3,1.773,2,0,1
221803,2.12,49.0,70.0,1,0,,,1.84,2.22,11,10,1,32.0,64.6,2.018,3.2,0.0,2.04,,6,6,0,17.0,34.7,2.083,2.8,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,16,1,49.0,99.3,2.041,3.2,0.0,3,2.033,2,0,1
221815,1.99,53.0,80.0,1,0,,,2.04,2.02,13,12,1,35.0,71.0,2.0,2.8,0.0,1.68,,6,6,0,18.0,30.3,1.683,2.4,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,101.3,1.9,2.8,0.0,3,1.913,2,0,1
221829,2.42,47.0,110.0,0,0,,,2.59,1.73,13,11,2,35.0,75.3,2.208,3.7,0.0,2.93,,6,6,0,18.0,52.8,2.933,3.4,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,17,2,53.0,128.1,2.437,3.7,0.0,3,2.417,2,0,1
221844,2.19,52.0,110.0,0,0,,,,,0,0,0,0.0,0.0,,,,1.95,,6,6,0,17.0,33.2,2.0,2.8,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,6,6,0,17.0,33.2,2.0,2.8,1.5,1,1.95,1,0,1
221845,2.15,44.0,110.0,2,0,,,0.99,1.91,12,9,3,32.0,45.4,1.483,3.0,0.0,2.52,,5,5,0,15.0,37.8,2.52,3.0,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,14,3,47.0,83.2,1.788,3.0,0.0,3,1.807,2,0,1
221849,2.39,47.0,40.0,0,0,,,2.7,2.61,13,13,0,35.0,92.9,2.669,3.7,1.0,1.84,,6,4,2,17.0,31.2,1.733,2.8,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,17,2,52.0,124.1,2.374,3.7,0.0,3,2.383,2,0,1
221856,2.49,53.0,70.0,0,0,,,2.35,2.05,13,12,1,35.0,76.8,2.215,4.0,0.0,2.6,,6,6,0,18.0,46.8,2.6,2.8,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,123.6,2.337,4.0,0.0,3,2.333,2,0,1
221857,2.18,53.0,110.0,0,0,,,2.15,2.46,13,13,0,35.0,80.7,2.315,3.7,1.0,1.93,,6,6,0,18.0,34.8,1.933,2.4,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,115.5,2.195,3.7,1.0,3,2.18,2,0,1
221864,1.95,50.0,110.0,3,0,,,1.97,1.86,13,12,1,35.0,66.9,1.846,4.0,0.0,1.82,,6,5,1,18.0,32.7,1.817,2.4,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,17,2,53.0,99.6,1.837,4.0,0.0,3,1.883,2,0,1
221865,3.1,56.0,110.0,0,0,,,2.86,3.41,13,13,0,35.0,110.0,3.123,4.0,2.0,3.01,,7,7,0,21.0,63.3,3.014,3.7,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,20,20,0,56.0,173.3,3.085,4.0,2.0,3,3.093,2,0,1
221869,2.39,50.0,100.0,1,0,,,1.91,2.8,11,11,0,32.0,74.4,2.3,4.0,1.0,2.52,,7,7,0,18.0,45.3,2.529,3.0,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,18,18,0,50.0,119.7,2.389,4.0,1.0,3,2.41,2,0,1
221898,2.79,53.0,70.0,0,0,,,2.84,3.06,13,13,0,35.0,103.2,2.946,3.7,2.2,2.48,,6,6,0,18.0,44.7,2.483,2.8,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,147.9,2.8,3.7,1.5,3,2.793,2,0,1
221904,2.28,49.0,70.0,2,0,,,1.42,1.92,11,10,1,32.0,52.9,1.682,2.8,0.0,2.96,,5,5,0,15.0,44.4,2.96,3.4,2.6,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,16,15,1,47.0,97.3,2.081,3.4,0.0,3,2.1,2,0,1
221910,2.44,52.0,70.0,0,0,,,2.15,2.77,13,13,0,35.0,86.3,2.485,3.4,1.0,2.38,,6,6,0,17.0,40.4,2.3,3.2,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,126.7,2.426,3.4,1.0,3,2.433,2,0,1
221911,3.04,58.0,110.0,0,0,,,3.16,3.18,14,14,0,38.0,120.5,3.164,4.0,1.5,2.78,,7,7,0,20.0,55.6,2.771,3.2,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,21,21,0,58.0,176.1,3.033,4.0,1.5,3,3.04,2,0,1
221921,2.52,53.0,110.0,0,0,,,2.3,2.71,13,13,0,35.0,87.9,2.546,4.0,1.0,2.53,,6,6,0,18.0,45.6,2.533,3.0,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,133.5,2.542,4.0,1.0,3,2.513,2,0,1
221925,2.38,52.0,70.0,0,0,,,2.36,2.22,13,13,0,35.0,80.1,2.315,4.0,1.0,2.55,,6,6,0,17.0,43.4,2.567,3.0,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,123.5,2.395,4.0,1.0,3,2.377,2,0,1
221927,2.32,52.0,70.0,0,0,,,2.12,2.21,13,12,1,35.0,75.9,2.131,3.4,0.0,2.36,,6,6,0,17.0,40.2,2.367,2.8,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,52.0,116.1,2.205,3.4,0.0,3,2.23,2,0,1
221931,2.38,49.0,110.0,1,0,,,1.7,3.02,11,10,1,32.0,74.2,2.309,4.0,0.0,2.09,,6,6,0,17.0,35.5,2.117,2.6,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,16,1,49.0,109.7,2.241,4.0,0.0,3,2.27,2,0,1
221937,2.1,53.0,40.0,0,0,,,2.33,2.44,13,13,0,35.0,83.5,2.392,4.0,1.0,1.53,,6,6,0,18.0,27.6,1.533,2.2,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,111.1,2.121,4.0,1.0,3,2.1,2,0,1
221938,2.82,52.0,140.0,0,0,,,2.65,3.09,13,13,0,35.0,100.6,2.9,4.0,2.0,2.72,,6,6,0,17.0,46.2,2.733,3.2,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,146.8,2.847,4.0,2.0,3,2.82,2,0,1
221942,2.09,47.0,110.0,1,0,,,1.68,2.46,11,10,1,32.0,65.4,2.055,3.7,0.0,1.83,,6,6,0,18.0,33.0,1.833,2.4,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,16,1,50.0,98.4,1.976,3.7,0.0,3,1.99,2,0,1
221954,2.97,58.0,110.0,0,0,,,3.01,3.04,14,14,0,38.0,114.9,3.014,4.0,2.4,2.88,,7,7,0,20.0,57.6,2.886,3.4,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,21,21,0,58.0,172.5,2.971,4.0,2.4,3,2.977,2,0,1
221957,2.59,53.0,110.0,0,0,,,2.46,2.66,13,13,0,35.0,89.7,2.592,3.7,1.0,2.63,,6,6,0,18.0,47.4,2.633,2.8,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,137.1,2.605,3.7,1.0,3,2.583,2,0,1
221962,2.21,50.0,110.0,0,0,,,2.34,2.66,13,13,0,35.0,87.5,2.515,3.4,1.0,1.65,,6,5,1,18.0,29.7,1.65,2.4,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,117.2,2.242,3.4,0.0,3,2.217,2,0,1
221981,2.72,52.0,140.0,0,0,,,2.56,3.03,13,13,0,35.0,98.2,2.815,4.0,1.5,2.53,,6,6,0,17.0,43.0,2.533,2.8,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,141.2,2.726,4.0,1.5,3,2.707,2,0,1
221987,2.23,50.0,70.0,0,0,,,2.44,2.52,13,13,0,35.0,86.7,2.485,3.7,1.0,1.75,,6,5,1,18.0,31.5,1.75,2.6,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,118.2,2.253,3.7,0.0,3,2.237,2,0,1
222005,2.19,47.0,110.0,1,0,,,1.88,2.68,11,10,1,32.0,72.1,2.245,3.4,0.0,1.7,,6,6,0,18.0,30.6,1.7,2.2,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,16,1,50.0,102.7,2.053,3.4,0.0,3,2.087,2,0,1
222009,2.06,53.0,110.0,0,0,,,2.04,2.56,13,13,0,35.0,80.8,2.323,3.7,1.5,1.57,,6,6,0,18.0,28.2,1.567,2.4,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,109.0,2.084,3.7,1.0,3,2.057,2,0,1
222016,2.22,53.0,110.0,0,0,,,2.19,2.61,13,13,0,35.0,84.1,2.385,3.7,1.0,1.87,,6,6,0,18.0,33.6,1.867,2.6,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,117.7,2.221,3.7,1.0,3,2.223,2,0,1
222018,3.15,58.0,110.0,0,0,,,3.17,3.37,14,14,0,38.0,124.7,3.271,4.0,2.4,2.89,,7,7,0,20.0,57.8,2.886,3.4,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,21,21,0,58.0,182.5,3.143,4.0,2.4,3,3.143,2,0,1
222024,2.15,53.0,70.0,0,0,,,2.22,2.03,13,13,0,35.0,74.4,2.1,3.2,1.0,2.18,,6,6,0,18.0,39.3,2.183,2.8,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,113.7,2.126,3.2,1.0,3,2.143,2,0,1
222046,2.55,53.0,110.0,0,0,,,2.74,2.46,13,13,0,35.0,90.7,2.562,3.7,1.0,2.47,,6,6,0,18.0,44.4,2.467,2.8,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,135.1,2.532,3.7,1.0,3,2.557,2,0,1
222070,2.59,52.0,70.0,0,0,,,2.44,2.97,13,13,0,35.0,95.0,2.723,3.7,1.0,2.32,,6,6,0,17.0,39.5,2.35,2.8,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,134.5,2.605,3.7,1.0,3,2.577,2,0,1
222072,2.74,52.0,110.0,0,0,,,2.52,2.9,13,13,0,35.0,95.1,2.738,3.7,1.0,2.79,,6,6,0,17.0,47.4,2.8,3.2,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,142.5,2.758,3.7,1.0,3,2.737,2,0,1
222076,2.23,49.0,70.0,2,0,,,1.59,2.44,11,10,1,32.0,63.6,1.973,4.0,0.0,2.35,,6,6,0,17.0,39.9,2.383,3.0,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,16,1,49.0,103.5,2.118,4.0,0.0,3,2.127,2,0,1
222077,2.43,51.0,70.0,0,0,,,2.59,1.99,13,12,1,35.0,79.8,2.215,3.4,0.0,2.46,,7,7,0,18.0,44.3,2.529,3.0,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,20,19,1,53.0,124.1,2.325,3.4,0.0,3,2.347,2,0,1
222086,2.11,52.0,70.0,2,0,,,1.92,1.92,11,11,0,32.0,61.4,1.927,3.0,1.0,2.3,,6,6,0,18.0,41.4,2.3,2.8,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,17,0,50.0,102.8,2.059,3.0,1.0,3,2.047,2,0,1
222088,2.33,56.0,110.0,0,0,,,2.24,2.69,13,13,0,35.0,86.5,2.431,4.0,1.0,2.08,,6,6,0,18.0,37.5,2.083,2.4,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,124.0,2.321,4.0,1.0,3,2.337,2,0,1
222090,2.17,47.0,110.0,1,0,,,,,0,0,0,0.0,0.0,,,,2.23,,6,5,1,18.0,40.2,2.233,3.0,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,6,5,1,18.0,40.2,2.233,3.0,0.0,1,2.23,1,0,1
222102,2.23,53.0,70.0,0,0,,,2.09,2.38,13,13,0,35.0,78.4,2.238,4.0,1.0,2.22,,6,6,0,18.0,39.9,2.217,2.8,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,118.3,2.232,4.0,1.0,3,2.23,2,0,1
222117,2.63,53.0,110.0,0,0,,,2.4,2.92,13,13,0,35.0,93.4,2.654,4.0,1.5,2.55,,6,6,0,18.0,45.9,2.55,3.0,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,139.3,2.621,4.0,1.5,3,2.623,2,0,1
222124,2.5,53.0,110.0,0,0,,,2.26,2.63,13,13,0,35.0,85.8,2.423,4.0,1.0,2.6,,6,6,0,18.0,46.8,2.6,3.0,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,132.6,2.479,4.0,1.0,3,2.497,2,0,1
222131,1.6,45.0,60.0,2,0,,,2.03,1.77,13,12,1,35.0,66.3,1.9,3.4,0.0,1.02,,6,4,2,18.0,18.3,1.017,2.6,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,16,3,53.0,84.6,1.621,3.4,0.0,3,1.607,2,0,1
222136,2.4,47.0,110.0,0,0,,,2.49,2.09,13,11,2,35.0,80.0,2.277,3.7,0.0,2.24,,6,5,1,17.0,38.0,2.267,3.2,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,16,3,52.0,118.0,2.274,3.7,0.0,3,2.273,2,0,1
222139,1.88,50.0,0.0,1,0,,,2.58,1.7,13,12,1,35.0,74.4,2.162,3.7,0.0,1.28,,6,5,1,18.0,23.1,1.283,2.2,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,17,2,53.0,97.5,1.884,3.7,0.0,3,1.853,2,0,1
222147,2.48,53.0,70.0,0,0,,,2.44,2.76,13,13,0,35.0,91.1,2.608,4.0,1.0,2.23,,6,6,0,18.0,40.2,2.233,2.8,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,131.3,2.489,4.0,1.0,3,2.477,2,0,1
222157,2.49,53.0,70.0,1,0,,,1.98,2.84,13,13,0,35.0,84.8,2.423,4.0,1.0,2.63,,6,6,0,18.0,47.4,2.633,2.8,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,132.2,2.489,4.0,1.0,3,2.483,2,0,1
222158,2.56,53.0,70.0,0,0,,,2.34,2.92,13,13,0,35.0,92.2,2.631,3.7,1.5,2.38,,6,6,0,18.0,42.9,2.383,2.8,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,135.1,2.553,3.7,1.5,3,2.547,2,0,1
222173,2.09,45.0,70.0,2,0,,,1.25,2.74,11,8,3,32.0,62.4,1.891,3.7,0.0,1.83,,6,5,1,18.0,33.0,1.833,2.8,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,13,4,50.0,95.4,1.871,3.7,0.0,3,1.94,2,0,1
222190,2.33,53.0,70.0,0,0,,,2.36,2.44,13,13,0,35.0,84.2,2.4,3.7,1.0,2.18,,6,6,0,18.0,39.3,2.183,2.4,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,123.5,2.332,3.7,1.0,3,2.327,2,0,1
222208,2.54,53.0,60.0,2,0,,,1.96,1.96,13,11,2,35.0,68.5,2.046,3.7,0.0,3.03,,6,6,0,18.0,54.6,3.033,3.4,2.6,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,17,2,53.0,123.1,2.358,3.7,0.0,3,2.317,2,0,1
222221,2.68,53.0,70.0,0,0,,,2.71,2.78,13,13,0,35.0,96.0,2.731,4.0,1.0,2.57,,6,6,0,18.0,46.2,2.567,2.8,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,142.2,2.679,4.0,1.0,3,2.687,2,0,1
222240,1.99,53.0,70.0,1,0,,,2.32,2.0,13,13,0,35.0,75.5,2.177,3.0,1.5,1.67,,6,6,0,18.0,30.0,1.667,2.6,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,105.5,2.016,3.0,1.0,3,1.997,2,0,1
222242,2.32,52.0,30.0,0,0,,,2.3,2.44,13,13,0,35.0,83.0,2.362,3.4,1.5,2.22,,6,6,0,17.0,37.8,2.233,2.8,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,120.8,2.321,3.4,1.5,3,2.32,2,0,1
222245,2.05,53.0,70.0,1,0,,,2.0,1.93,13,12,1,35.0,68.8,1.992,4.0,0.0,1.77,,6,6,0,18.0,31.8,1.767,2.4,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,100.6,1.921,4.0,0.0,3,1.9,2,0,1
222246,2.19,53.0,70.0,0,0,,,2.37,2.2,13,12,1,35.0,79.9,2.223,4.0,0.0,1.77,,6,6,0,18.0,31.8,1.767,2.4,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,111.7,2.079,4.0,0.0,3,2.113,2,0,1
222254,2.42,53.0,70.0,0,0,,,2.27,2.79,13,13,0,35.0,88.8,2.5,4.0,1.0,2.18,,6,6,0,18.0,39.3,2.183,2.4,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,128.1,2.4,4.0,1.0,3,2.413,2,0,1
222264,1.71,39.0,110.0,3,0,,,1.45,2.14,11,9,2,32.0,56.7,1.718,3.7,0.0,1.58,,5,4,1,15.0,23.7,1.58,2.2,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,16,13,3,47.0,80.4,1.675,3.7,0.0,3,1.723,2,0,0
222266,2.47,45.0,110.0,1,0,,,1.59,2.54,11,9,2,32.0,65.1,1.973,3.7,0.0,2.83,,6,6,0,18.0,51.0,2.833,3.2,2.6,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,15,2,50.0,116.1,2.276,3.7,0.0,3,2.32,2,0,1
222271,2.29,53.0,70.0,0,0,,,2.42,2.27,13,12,1,35.0,82.0,2.331,4.0,0.0,1.93,,6,6,0,18.0,34.8,1.933,3.0,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,116.8,2.205,4.0,0.0,3,2.207,2,0,1
222291,2.42,50.0,110.0,0,0,,,2.16,2.62,13,12,1,35.0,84.0,2.462,4.0,0.0,2.05,,6,6,0,18.0,36.9,2.05,2.8,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,120.9,2.332,4.0,0.0,3,2.277,2,0,1
222308,2.31,53.0,70.0,0,0,,,2.02,2.63,13,13,0,35.0,81.7,2.323,3.7,1.0,2.2,,6,6,0,18.0,39.6,2.2,2.6,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,121.3,2.284,3.7,1.0,3,2.283,2,0,1
222312,2.81,56.0,70.0,0,0,,,2.79,2.79,13,13,0,35.0,97.7,2.762,4.0,1.0,2.73,,6,6,0,18.0,49.2,2.733,3.0,2.2,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,146.9,2.753,4.0,1.0,3,2.77,2,0,1
222316,1.73,50.0,70.0,2,0,,,1.99,2.01,13,13,0,35.0,70.0,2.031,3.2,1.0,1.2,,6,5,1,18.0,21.6,1.2,2.2,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,53.0,91.6,1.768,3.2,0.0,3,1.733,2,0,1
222322,3.07,60.0,110.0,0,0,,,2.92,3.2,13,13,0,35.0,107.2,3.062,4.0,2.2,2.81,,6,6,0,16.0,45.0,2.833,4.0,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,51.0,152.2,2.989,4.0,2.0,3,2.977,2,0,1
222331,2.9,53.0,70.0,0,0,,,2.95,2.82,13,13,0,35.0,101.0,2.854,4.0,1.5,2.93,,6,6,0,18.0,52.8,2.933,3.4,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,153.8,2.879,4.0,1.5,3,2.9,2,0,1
222337,2.26,48.0,100.0,1,0,,,1.69,2.4,11,8,3,32.0,64.8,1.964,4.0,0.0,2.03,,7,7,0,18.0,36.6,2.086,2.8,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,18,15,3,50.0,101.4,2.011,4.0,0.0,3,2.04,2,0,1
222338,1.93,50.0,110.0,3,0,,,1.92,1.56,11,11,0,32.0,56.0,1.764,3.0,1.0,1.96,,5,4,1,15.0,29.4,1.96,2.6,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,16,15,1,47.0,85.4,1.825,3.0,0.0,3,1.813,2,0,1
222339,2.19,53.0,110.0,0,0,,,2.24,2.47,13,13,0,35.0,82.5,2.408,3.7,1.0,1.87,,6,6,0,18.0,33.6,1.867,2.6,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,116.1,2.237,3.7,1.0,3,2.193,2,0,1
222341,2.45,53.0,100.0,0,0,,,2.31,2.53,13,13,0,35.0,84.9,2.415,3.7,1.5,2.5,,6,6,0,18.0,45.0,2.5,2.8,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,129.9,2.442,3.7,1.5,3,2.447,2,0,1
222342,2.48,52.0,80.0,0,0,,,2.64,2.29,13,13,0,35.0,86.0,2.477,3.4,1.0,2.52,,6,6,0,17.0,42.8,2.533,2.8,2.4,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,128.8,2.495,3.4,1.0,3,2.483,2,0,1
222373,1.97,48.0,40.0,1,0,,,2.21,2.09,13,12,1,35.0,75.1,2.131,3.4,0.0,1.63,,6,5,1,18.0,29.4,1.633,3.0,0.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,17,2,53.0,104.5,1.974,3.4,0.0,3,1.977,2,0,1
222374,2.23,49.0,0.0,0,0,,,2.43,2.03,13,12,1,35.0,77.8,2.246,4.0,0.0,2.25,,6,6,0,17.0,38.3,2.283,2.8,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,52.0,116.1,2.258,4.0,0.0,3,2.237,2,0,1
222406,2.23,52.0,80.0,0,0,,,2.01,2.5,13,12,1,35.0,79.2,2.285,4.0,0.0,1.98,,6,6,0,17.0,33.7,2.05,3.2,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,52.0,112.9,2.211,4.0,0.0,3,2.163,2,0,1
222407,2.16,52.0,70.0,0,0,,,2.13,2.19,13,13,0,35.0,75.6,2.162,3.4,1.0,2.16,,6,6,0,17.0,36.7,2.183,2.6,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,52.0,112.3,2.168,3.4,1.0,3,2.16,2,0,1
222442,2.39,53.0,70.0,0,0,,,2.25,2.52,13,13,0,35.0,83.6,2.408,4.0,1.5,2.4,,6,6,0,18.0,43.2,2.4,2.6,2.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,126.8,2.405,4.0,1.5,3,2.39,2,0,1
222447,2.72,53.0,70.0,0,0,,,2.52,2.62,13,13,0,35.0,90.0,2.538,4.0,1.0,2.97,,6,6,0,18.0,53.4,2.967,3.4,2.6,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,143.4,2.674,4.0,1.0,3,2.703,2,0,1
222458,2.5,53.0,70.0,0,0,,,2.22,2.97,13,13,0,35.0,91.3,2.608,4.0,1.0,2.28,,6,6,0,18.0,41.1,2.283,2.8,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,19,0,53.0,132.4,2.505,4.0,1.0,3,2.49,2,0,1
222462,2.3,52.0,80.0,0,0,,,2.55,2.12,13,12,1,35.0,81.6,2.338,3.7,0.0,1.88,,6,6,0,17.0,31.9,1.883,2.6,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,19,18,1,52.0,113.5,2.195,3.7,0.0,3,2.183,2,0,1
222497,2.09,49.0,70.0,1,0,,,1.65,2.4,11,11,0,32.0,64.1,1.973,3.0,1.0,2.26,,6,6,0,17.0,38.5,2.317,3.2,1.5,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,17,0,49.0,102.6,2.094,3.2,1.0,3,2.103,2,0,1
222512,2.09,49.0,70.0,1,0,,,1.93,2.08,11,11,0,32.0,64.0,2.0,3.2,1.0,2.25,,6,6,0,17.0,38.2,2.3,3.2,1.0,,,0,0,0,0.0,0.0,,,,,,0,0,0,0.0,0.0,,,,17,17,0,49.0,102.2,2.106,3.2,1.0,3,2.087,2,0,1
