student_id,cumulative_gpa,academic_hours,training_hours,total_warnings_max,consecutive_warnings_max,military_education,graduation_status,year1_fall_gpa,year1_spring_gpa,year1_total_courses,year1_passed_courses,year1_failed_courses,year1_credits,year1_points,year1_avg_grade,year1_max_grade,year1_min_grade,year2_fall_gpa,year2_spring_gpa,year2_total_courses,year2_passed_courses,year2_failed_courses,year2_credits,year2_points,year2_avg_grade,year2_max_grade,year2_min_grade,year3_fall_gpa,year3_spring_gpa,year3_total_courses,year3_passed_courses,year3_failed_courses,year3_credits,year3_points,year3_avg_grade,year3_max_grade,year3_min_grade,year4_fall_gpa,year4_spring_gpa,year4_total_courses,year4_passed_courses,year4_failed_courses,year4_credits,year4_points,year4_avg_grade,year4_max_grade,year4_min_grade,total_courses,passed_courses,failed_courses,total_credits_all_years,total_points_all_years,avg_numeric_grade,highest_grade,lowest_grade,semester_gpa_count,overall_semester_gpa_avg,years_available,complete_four_year_record,delayed_progression
221706,2.54,103.0,170.0,0,0,,,2.29,1.9,13,11,2,35.0,73.1,2.046,4.0,0.0,1.9,,6,6,0,17.0,32.3,1.95,2.8,1.0,2.98,3.2,12,12,0,36.0,111.3,3.092,3.7,2.2,,,0,0,0,0.0,0.0,,,,31,29,2,88.0,216.7,2.432,4.0,0.0,5,2.454,3,0,0.0
221710,2.41,96.0,60.0,2,0,,,1.89,1.54,11,9,2,32.0,55.3,1.736,2.8,0.0,2.54,,5,5,0,15.0,38.1,2.54,3.0,1.5,2.79,2.65,12,12,0,35.0,95.2,2.717,3.4,2.0,,,0,0,0,0.0,0.0,,,,28,26,2,82.0,188.6,2.3,3.4,0.0,5,2.282,3,0,0.0
221730,2.35,104.0,160.0,0,0,,,2.14,2.19,13,12,1,35.0,75.7,2.108,4.0,0.0,2.38,,6,6,0,18.0,42.9,2.383,3.0,1.5,2.42,2.26,12,12,0,36.0,84.2,2.35,3.0,1.5,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,202.8,2.255,4.0,0.0,5,2.278,3,0,0.0
221737,2.59,104.0,70.0,1,0,,,1.96,2.51,13,12,1,35.0,78.6,2.246,4.0,0.0,2.33,,6,6,0,18.0,42.0,2.333,2.6,2.0,2.86,2.78,12,12,0,36.0,101.5,2.825,3.7,2.2,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,222.1,2.487,4.0,0.0,5,2.488,3,0,0.0
221748,2.86,106.0,130.0,0,0,,,2.75,3.09,13,13,0,35.0,102.4,2.908,4.0,2.0,2.15,,6,6,0,18.0,38.7,2.15,3.0,1.0,3.25,2.97,12,12,0,36.0,111.9,3.117,3.7,2.6,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,253.0,2.842,4.0,1.0,5,2.842,3,0,0.0
221751,2.83,100.0,170.0,0,0,,,2.53,2.64,13,13,0,35.0,90.5,2.562,3.7,1.5,2.41,,6,6,0,17.0,40.9,2.383,3.0,1.5,3.08,2.92,12,12,0,36.0,108.0,3.008,3.7,2.4,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,239.4,2.7,3.7,1.5,5,2.716,3,0,0.0
221761,2.48,106.0,190.0,0,0,,,2.25,2.36,13,13,0,35.0,80.7,2.292,3.4,1.0,2.2,,6,6,0,18.0,39.6,2.2,2.6,1.5,2.73,2.58,12,12,0,36.0,95.6,2.667,3.4,1.0,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,215.9,2.419,3.4,1.0,5,2.424,3,0,0.0
221763,2.36,95.0,100.0,2,0,,,1.91,1.92,11,8,3,32.0,61.2,1.855,4.0,0.0,2.47,,6,6,0,17.0,42.0,2.5,3.0,2.0,2.44,1.78,12,11,1,35.0,74.3,2.183,3.7,0.0,,,0,0,0,0.0,0.0,,,,29,25,4,84.0,177.5,2.124,4.0,0.0,5,2.104,3,0,0.0
221774,2.39,106.0,100.0,0,0,,,2.43,2.59,13,13,0,35.0,88.0,2.508,3.7,1.5,2.03,,6,6,0,18.0,36.6,2.033,2.6,1.0,2.53,2.32,12,12,0,36.0,87.3,2.442,3.4,1.0,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,211.9,2.39,3.7,1.0,5,2.38,3,0,0.0
221775,3.01,106.0,170.0,0,0,,,2.35,3.03,13,13,0,35.0,94.6,2.738,4.0,1.0,2.57,,6,6,0,18.0,46.2,2.567,3.0,2.0,3.53,3.38,12,12,0,36.0,124.5,3.458,4.0,3.0,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,265.3,2.984,4.0,1.0,5,2.972,3,0,0.0
221798,2.22,97.0,100.0,1,0,,,2.04,2.09,13,12,1,35.0,72.3,2.054,3.4,0.0,1.45,,6,5,1,18.0,26.1,1.45,2.2,0.0,2.19,2.83,12,12,0,36.0,90.5,2.517,3.2,1.0,,,0,0,0,0.0,0.0,,,,31,29,2,89.0,188.9,2.116,3.4,0.0,5,2.12,3,0,0.0
221802,2.39,96.0,170.0,3,0,,,1.38,1.86,11,10,1,32.0,51.3,1.6,3.4,0.0,2.08,,5,5,0,15.0,31.2,2.08,2.2,2.0,2.82,2.48,12,12,0,36.0,95.4,2.658,3.2,1.5,,,0,0,0,0.0,0.0,,,,28,27,1,83.0,177.9,2.139,3.4,0.0,5,2.124,3,0,0.0
221803,2.51,102.0,160.0,1,0,,,1.84,2.22,11,10,1,32.0,64.6,2.018,3.2,0.0,2.04,,6,6,0,17.0,34.7,2.083,2.8,1.0,2.72,2.93,12,12,0,36.0,101.7,2.833,3.2,2.2,,,0,0,0,0.0,0.0,,,,29,28,1,85.0,201.0,2.369,3.2,0.0,5,2.35,3,0,0.0
221815,2.23,100.0,140.0,1,0,,,2.04,2.02,13,12,1,35.0,71.0,2.0,2.8,0.0,1.68,,6,6,0,18.0,30.3,1.683,2.4,1.0,2.55,2.08,11,11,0,33.0,77.1,2.336,3.4,1.5,,,0,0,0,0.0,0.0,,,,30,29,1,86.0,178.4,2.06,3.4,0.0,5,2.074,3,0,0.0
221829,2.73,101.0,170.0,0,0,,,2.59,1.73,13,11,2,35.0,75.3,2.208,3.7,0.0,2.93,,6,6,0,18.0,52.8,2.933,3.4,2.2,3.03,2.63,12,12,0,36.0,102.0,2.833,3.2,2.4,,,0,0,0,0.0,0.0,,,,31,29,2,89.0,230.1,2.59,3.7,0.0,5,2.582,3,0,0.0
221844,2.12,97.0,140.0,0,0,,,,,0,0,0,0.0,0.0,,,,1.95,,6,6,0,17.0,33.2,2.0,2.8,1.5,2.05,1.56,12,10,2,36.0,64.9,1.808,3.2,0.0,,,0,0,0,0.0,0.0,,,,18,16,2,53.0,98.1,1.872,3.2,0.0,3,1.853,2,0,0.0
221845,2.59,101.0,200.0,2,0,,,0.99,1.91,12,9,3,32.0,45.4,1.483,3.0,0.0,2.52,,5,5,0,15.0,37.8,2.52,3.0,2.0,3.02,2.79,12,12,0,36.0,104.7,2.917,3.4,2.4,,,0,0,0,0.0,0.0,,,,29,26,3,83.0,187.9,2.255,3.4,0.0,5,2.246,3,0,0.0
221849,2.91,97.0,130.0,0,0,,,2.7,2.61,13,13,0,35.0,92.9,2.669,3.7,1.0,1.84,,6,4,2,17.0,31.2,1.733,2.8,0.0,3.17,3.2,12,12,0,36.0,114.6,3.183,4.0,2.4,,,0,0,0,0.0,0.0,,,,31,29,2,88.0,238.7,2.687,4.0,0.0,5,2.704,3,0,0.0
221856,2.63,104.0,130.0,0,0,,,2.35,2.05,13,12,1,35.0,76.8,2.215,4.0,0.0,2.6,,6,6,0,18.0,46.8,2.6,2.8,2.4,3.02,2.66,12,12,0,36.0,102.2,2.842,3.7,2.2,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,225.8,2.532,4.0,0.0,5,2.536,3,0,0.0
221857,2.5,106.0,140.0,0,0,,,2.15,2.46,13,13,0,35.0,80.7,2.315,3.7,1.0,1.93,,6,6,0,18.0,34.8,1.933,2.4,1.5,2.93,2.83,12,12,0,36.0,103.6,2.883,3.4,2.2,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,219.1,2.461,3.7,1.0,5,2.46,3,0,0.0
221864,2.93,98.0,170.0,3,0,,,1.97,1.86,13,12,1,35.0,66.9,1.846,4.0,0.0,1.82,,6,5,1,18.0,32.7,1.817,2.4,0.0,3.6,3.52,12,12,0,36.0,128.1,3.558,3.7,3.2,,,0,0,0,0.0,0.0,,,,31,29,2,89.0,227.7,2.503,4.0,0.0,5,2.554,3,0,0.0
221865,3.31,115.0,140.0,0,0,,,2.86,3.41,13,13,0,35.0,110.0,3.123,4.0,2.0,3.01,,7,7,0,21.0,63.3,3.014,3.7,2.4,3.59,3.53,14,14,0,42.0,149.4,3.557,4.0,2.8,,,0,0,0,0.0,0.0,,,,34,34,0,98.0,322.7,3.279,4.0,2.0,5,3.28,3,0,0.0
221869,2.84,104.0,190.0,1,0,,,1.91,2.8,11,11,0,32.0,74.4,2.3,4.0,1.0,2.52,,7,7,0,18.0,45.3,2.529,3.0,1.5,3.06,3.28,12,12,0,36.0,114.2,3.175,3.7,2.6,,,0,0,0,0.0,0.0,,,,30,30,0,86.0,233.9,2.703,4.0,1.0,5,2.714,3,0,0.0
221898,2.83,106.0,160.0,0,0,,,2.84,3.06,13,13,0,35.0,103.2,2.946,3.7,2.2,2.48,,6,6,0,18.0,44.7,2.483,2.8,1.5,3.08,2.69,12,12,0,36.0,103.9,2.892,3.7,2.0,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,251.8,2.835,3.7,1.5,5,2.83,3,0,0.0
221904,2.89,101.0,160.0,2,0,,,1.42,1.92,11,10,1,32.0,52.9,1.682,2.8,0.0,2.96,,5,5,0,15.0,44.4,2.96,3.4,2.6,3.55,3.47,12,12,0,36.0,126.3,3.508,4.0,3.0,,,0,0,0,0.0,0.0,,,,28,27,1,83.0,223.6,2.693,4.0,0.0,5,2.664,3,0,0.0
221910,2.72,103.0,70.0,0,0,,,2.15,2.77,13,13,0,35.0,86.3,2.485,3.4,1.0,2.38,,6,6,0,17.0,40.4,2.3,3.2,1.0,3.29,2.69,12,12,0,36.0,107.8,3.0,4.0,2.4,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,234.5,2.648,4.0,1.0,5,2.656,3,0,0.0
221911,3.25,112.0,170.0,0,0,,,3.16,3.18,14,14,0,38.0,120.5,3.164,4.0,1.5,2.78,,7,7,0,20.0,55.6,2.771,3.2,2.4,3.48,3.37,13,13,0,39.0,133.5,3.423,4.0,3.0,,,0,0,0,0.0,0.0,,,,34,34,0,97.0,309.6,3.182,4.0,1.5,5,3.194,3,0,0.0
221921,2.82,104.0,170.0,0,0,,,2.3,2.71,13,13,0,35.0,87.9,2.546,4.0,1.0,2.53,,6,6,0,18.0,45.6,2.533,3.0,2.0,3.03,3.33,12,12,0,36.0,114.6,3.183,4.0,2.2,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,248.1,2.79,4.0,1.0,5,2.78,3,0,0.0
221925,2.57,103.0,130.0,0,0,,,2.36,2.22,13,13,0,35.0,80.1,2.315,4.0,1.0,2.55,,6,6,0,17.0,43.4,2.567,3.0,2.0,2.93,2.4,12,12,0,36.0,95.9,2.667,3.4,1.0,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,219.4,2.5,4.0,1.0,5,2.492,3,0,0.0
221927,2.6,103.0,130.0,0,0,,,2.12,2.21,13,12,1,35.0,75.9,2.131,3.4,0.0,2.36,,6,6,0,17.0,40.2,2.367,2.8,2.2,3.02,2.67,12,12,0,36.0,102.3,2.842,3.7,2.2,,,0,0,0,0.0,0.0,,,,31,30,1,88.0,218.4,2.452,3.7,0.0,5,2.476,3,0,0.0
221931,2.43,102.0,170.0,1,0,,,1.7,3.02,11,10,1,32.0,74.2,2.309,4.0,0.0,2.09,,6,6,0,17.0,35.5,2.117,2.6,1.5,2.29,2.56,12,12,0,36.0,87.4,2.433,3.0,1.0,,,0,0,0,0.0,0.0,,,,29,28,1,85.0,197.1,2.321,4.0,0.0,5,2.332,3,0,0.0
221937,1.97,97.0,40.0,2,2,,,2.33,2.44,13,13,0,35.0,83.5,2.392,4.0,1.0,1.53,,6,6,0,18.0,27.6,1.533,2.2,1.0,1.29,2.06,11,9,2,33.0,54.2,1.645,2.6,0.0,,,0,0,0,0.0,0.0,,,,30,28,2,86.0,165.3,1.947,4.0,0.0,5,1.93,3,0,0.0
221938,2.85,103.0,200.0,0,0,,,2.65,3.09,13,13,0,35.0,100.6,2.9,4.0,2.0,2.72,,6,6,0,17.0,46.2,2.733,3.2,2.4,2.93,2.7,12,12,0,36.0,101.4,2.817,3.4,2.0,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,248.2,2.835,4.0,2.0,5,2.818,3,0,0.0
221942,2.38,101.0,170.0,1,0,,,1.68,2.46,11,10,1,32.0,65.4,2.055,3.7,0.0,1.83,,6,6,0,18.0,33.0,1.833,2.4,1.0,2.27,2.91,12,12,0,35.0,90.3,2.6,4.0,1.0,,,0,0,0,0.0,0.0,,,,29,28,1,85.0,188.7,2.234,4.0,0.0,5,2.23,3,0,0.0
221954,3.14,112.0,170.0,0,0,,,3.01,3.04,14,14,0,38.0,114.9,3.014,4.0,2.4,2.88,,7,7,0,20.0,57.6,2.886,3.4,2.4,3.03,3.49,13,13,0,39.0,127.8,3.277,3.7,2.4,,,0,0,0,0.0,0.0,,,,34,34,0,97.0,300.3,3.088,4.0,2.4,5,3.09,3,0,0.0
221957,2.76,106.0,170.0,0,0,,,2.46,2.66,13,13,0,35.0,89.7,2.592,3.7,1.0,2.63,,6,6,0,18.0,47.4,2.633,2.8,2.4,3.07,3.03,12,12,0,36.0,109.8,3.05,4.0,2.2,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,246.9,2.777,4.0,1.0,5,2.77,3,0,0.0
221962,2.39,104.0,140.0,0,0,,,2.34,2.66,13,13,0,35.0,87.5,2.515,3.4,1.0,1.65,,6,5,1,18.0,29.7,1.65,2.4,0.0,2.63,2.2,12,12,0,36.0,86.9,2.417,3.0,1.0,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,204.1,2.31,3.4,0.0,5,2.296,3,0,0.0
221981,2.69,103.0,170.0,0,0,,,2.56,3.03,13,13,0,35.0,98.2,2.815,4.0,1.5,2.53,,6,6,0,17.0,43.0,2.533,2.8,2.2,3.03,2.17,12,12,0,36.0,93.6,2.608,3.4,1.0,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,234.8,2.681,4.0,1.0,5,2.664,3,0,0.0
221987,2.42,100.0,70.0,0,0,,,2.44,2.52,13,13,0,35.0,86.7,2.485,3.7,1.0,1.75,,6,5,1,18.0,31.5,1.75,2.6,0.0,2.76,2.37,12,12,0,36.0,92.2,2.567,3.2,1.0,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,210.4,2.374,3.7,0.0,5,2.368,3,0,0.0
222005,2.11,96.0,110.0,1,0,,,1.88,2.68,11,10,1,32.0,72.1,2.245,3.4,0.0,1.7,,6,6,0,18.0,30.6,1.7,2.2,1.0,2.07,1.56,12,11,1,35.0,63.8,1.833,3.2,0.0,,,0,0,0,0.0,0.0,,,,29,27,2,85.0,166.5,1.962,3.4,0.0,5,1.978,3,0,0.0
222009,2.28,101.0,170.0,0,0,,,2.04,2.56,13,13,0,35.0,80.8,2.323,3.7,1.5,1.57,,6,6,0,18.0,28.2,1.567,2.4,1.0,2.92,2.53,12,12,0,36.0,98.1,2.733,4.0,2.0,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,207.1,2.335,4.0,1.0,5,2.324,3,0,0.0
222016,2.25,97.0,140.0,0,0,,,2.19,2.61,13,13,0,35.0,84.1,2.385,3.7,1.0,1.87,,6,6,0,18.0,33.6,1.867,2.6,1.0,2.63,1.86,12,11,1,35.0,79.1,2.275,3.4,0.0,,,0,0,0,0.0,0.0,,,,31,30,1,88.0,196.8,2.242,3.7,0.0,5,2.232,3,0,0.0
222018,3.37,115.0,200.0,0,0,,,3.17,3.37,14,14,0,38.0,124.7,3.271,4.0,2.4,2.89,,7,7,0,20.0,57.8,2.886,3.4,2.4,3.56,3.66,14,14,0,42.0,151.5,3.607,4.0,3.2,,,0,0,0,0.0,0.0,,,,35,35,0,100.0,334.0,3.329,4.0,2.4,5,3.33,3,0,0.0
222024,2.53,106.0,190.0,0,0,,,2.22,2.03,13,13,0,35.0,74.4,2.1,3.2,1.0,2.18,,6,6,0,18.0,39.3,2.183,2.8,1.5,2.68,3.4,12,12,0,36.0,109.5,3.042,3.7,1.0,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,223.2,2.481,3.7,1.0,5,2.502,3,0,0.0
222046,2.62,101.0,140.0,0,0,,,2.74,2.46,13,13,0,35.0,90.7,2.562,3.7,1.0,2.47,,6,6,0,18.0,44.4,2.467,2.8,2.2,2.35,3.0,12,11,1,36.0,96.3,2.675,3.7,0.0,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,231.4,2.587,3.7,0.0,5,2.604,3,0,1.0
222070,2.74,103.0,100.0,0,0,,,2.44,2.97,13,13,0,35.0,95.0,2.723,3.7,1.0,2.32,,6,6,0,17.0,39.5,2.35,2.8,1.5,2.92,2.97,12,12,0,36.0,106.0,2.95,3.2,2.4,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,240.5,2.739,3.7,1.0,5,2.724,3,0,0.0
222072,2.86,102.0,200.0,0,0,,,2.52,2.9,13,13,0,35.0,95.1,2.738,3.7,1.0,2.79,,6,6,0,17.0,47.4,2.8,3.2,2.2,3.09,2.68,12,12,0,35.0,101.3,2.9,4.0,2.4,,,0,0,0,0.0,0.0,,,,31,31,0,87.0,243.8,2.813,4.0,1.0,5,2.796,3,0,0.0
222076,2.71,102.0,130.0,2,0,,,1.59,2.44,11,10,1,32.0,63.6,1.973,4.0,0.0,2.35,,6,6,0,17.0,39.9,2.383,3.0,1.5,3.38,2.99,12,12,0,36.0,114.8,3.192,4.0,2.2,,,0,0,0,0.0,0.0,,,,29,28,1,85.0,218.3,2.562,4.0,0.0,5,2.55,3,0,1.0
222077,2.54,102.0,130.0,0,0,,,2.59,1.99,13,12,1,35.0,79.8,2.215,3.4,0.0,2.46,,7,7,0,18.0,44.3,2.529,3.0,1.5,2.58,2.65,12,12,0,36.0,94.1,2.617,3.7,1.5,,,0,0,0,0.0,0.0,,,,32,31,1,89.0,218.2,2.434,3.7,0.0,5,2.454,3,0,0.0
222086,2.42,105.0,130.0,2,0,,,1.92,1.92,11,11,0,32.0,61.4,1.927,3.0,1.0,2.3,,6,6,0,18.0,41.4,2.3,2.8,2.0,2.99,2.58,12,12,0,36.0,100.3,2.792,3.7,1.0,,,0,0,0,0.0,0.0,,,,29,29,0,86.0,203.1,2.362,3.7,1.0,5,2.342,3,0,0.0
222088,2.34,107.0,140.0,0,0,,,2.24,2.69,13,13,0,35.0,86.5,2.431,4.0,1.0,2.08,,6,6,0,18.0,37.5,2.083,2.4,1.5,2.26,2.56,12,12,0,36.0,86.7,2.417,3.0,2.0,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,210.7,2.358,4.0,1.0,5,2.366,3,0,0.0
222090,2.56,100.0,170.0,1,0,,,,,0,0,0,0.0,0.0,,,,2.23,,6,5,1,18.0,40.2,2.233,3.0,0.0,2.98,3.37,12,12,0,36.0,114.2,3.175,4.0,1.5,,,0,0,0,0.0,0.0,,,,18,17,1,54.0,154.4,2.861,4.0,0.0,3,2.86,2,0,1.0
222102,2.49,104.0,190.0,0,0,,,2.09,2.38,13,13,0,35.0,78.4,2.238,4.0,1.0,2.22,,6,6,0,18.0,39.9,2.217,2.8,1.5,2.88,2.8,12,12,0,36.0,102.2,2.842,4.0,1.5,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,220.5,2.468,4.0,1.0,5,2.474,3,0,0.0
222117,2.86,106.0,200.0,0,0,,,2.4,2.92,13,13,0,35.0,93.4,2.654,4.0,1.5,2.55,,6,6,0,18.0,45.9,2.55,3.0,1.5,2.93,3.22,12,12,0,36.0,110.7,3.075,3.7,1.5,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,250.0,2.797,4.0,1.5,5,2.804,3,0,0.0
222124,2.89,106.0,170.0,0,0,,,2.26,2.63,13,13,0,35.0,85.8,2.423,4.0,1.0,2.6,,6,6,0,18.0,46.8,2.6,3.0,2.2,3.43,3.42,12,12,0,36.0,123.3,3.425,4.0,2.8,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,255.9,2.845,4.0,1.0,5,2.868,3,0,0.0
222131,2.29,101.0,150.0,3,0,,,2.03,1.77,13,12,1,35.0,66.3,1.9,3.4,0.0,1.02,,6,4,2,18.0,18.3,1.017,2.6,0.0,2.76,2.65,12,12,0,35.0,94.7,2.717,3.4,2.0,,,0,0,0,0.0,0.0,,,,31,28,3,88.0,179.3,2.045,3.4,0.0,5,2.046,3,0,0.0
222136,2.58,100.0,140.0,0,0,,,2.49,2.09,13,11,2,35.0,80.0,2.277,3.7,0.0,2.24,,6,5,1,17.0,38.0,2.267,3.2,0.0,2.84,2.44,12,12,0,36.0,95.2,2.65,4.0,1.5,,,0,0,0,0.0,0.0,,,,31,28,3,88.0,213.2,2.419,4.0,0.0,5,2.42,3,0,0.0
222139,2.18,97.0,0.0,2,0,,,2.58,1.7,13,12,1,35.0,74.4,2.162,3.7,0.0,1.28,,6,5,1,18.0,23.1,1.283,2.2,0.0,2.11,2.79,12,12,0,36.0,88.3,2.458,3.7,1.0,,,0,0,0,0.0,0.0,,,,31,29,2,89.0,185.8,2.106,3.7,0.0,5,2.092,3,0,0.0
222147,2.44,103.0,130.0,0,0,,,2.44,2.76,13,13,0,35.0,91.1,2.608,4.0,1.0,2.23,,6,6,0,18.0,40.2,2.233,2.8,1.0,2.96,1.99,12,11,1,36.0,89.0,2.483,4.0,0.0,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,220.3,2.487,4.0,0.0,5,2.476,3,0,0.0
222157,2.82,104.0,220.0,1,0,,,1.98,2.84,13,13,0,35.0,84.8,2.423,4.0,1.0,2.63,,6,6,0,18.0,47.4,2.633,2.8,2.4,2.97,3.32,12,12,0,36.0,113.1,3.142,3.7,2.0,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,245.3,2.742,4.0,1.0,5,2.748,3,0,0.0
222158,2.83,106.0,100.0,0,0,,,2.34,2.92,13,13,0,35.0,92.2,2.631,3.7,1.5,2.38,,6,6,0,18.0,42.9,2.383,2.8,1.5,3.2,3.04,12,12,0,36.0,112.4,3.125,3.7,2.4,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,247.5,2.774,3.7,1.5,5,2.776,3,0,0.0
222173,2.5,99.0,100.0,2,0,,,1.25,2.74,11,8,3,32.0,62.4,1.891,3.7,0.0,1.83,,6,5,1,18.0,33.0,1.833,2.8,0.0,2.85,2.64,12,12,0,36.0,98.9,2.75,3.4,1.5,,,0,0,0,0.0,0.0,,,,29,25,4,86.0,194.3,2.234,3.7,0.0,5,2.262,3,0,1.0
222190,2.42,106.0,130.0,0,0,,,2.36,2.44,13,13,0,35.0,84.2,2.4,3.7,1.0,2.18,,6,6,0,18.0,39.3,2.183,2.4,1.5,2.62,2.37,12,12,0,36.0,89.8,2.508,3.0,1.5,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,213.3,2.4,3.7,1.0,5,2.394,3,0,0.0
222208,2.8,109.0,150.0,2,0,,,1.96,1.96,13,11,2,35.0,68.5,2.046,3.7,0.0,3.03,,6,6,0,18.0,54.6,3.033,3.4,2.6,3.08,3.09,12,12,0,36.0,111.2,3.092,3.7,2.6,,,0,0,0,0.0,0.0,,,,31,29,2,89.0,234.3,2.642,3.7,0.0,5,2.624,3,0,0.0
222221,2.71,104.0,160.0,0,0,,,2.71,2.78,13,13,0,35.0,96.0,2.731,4.0,1.0,2.57,,6,6,0,18.0,46.2,2.567,2.8,2.0,2.73,2.76,12,12,0,36.0,98.8,2.75,3.2,2.2,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,241.0,2.706,4.0,1.0,5,2.71,3,0,0.0
222240,2.14,100.0,100.0,1,0,,,2.32,2.0,13,13,0,35.0,75.5,2.177,3.0,1.5,1.67,,6,6,0,18.0,30.0,1.667,2.6,1.0,2.61,1.86,12,11,1,36.0,80.5,2.242,3.2,0.0,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,186.0,2.103,3.2,0.0,5,2.092,3,0,0.0
222242,2.63,100.0,30.0,0,0,,,2.3,2.44,13,13,0,35.0,83.0,2.362,3.4,1.5,2.22,,6,6,0,17.0,37.8,2.233,2.8,2.0,2.94,3.0,12,12,0,36.0,106.9,2.975,4.0,2.2,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,227.7,2.574,4.0,1.5,5,2.58,3,0,
222245,2.01,106.0,100.0,1,0,,,2.0,1.93,13,12,1,35.0,68.8,1.992,4.0,0.0,1.77,,6,6,0,18.0,31.8,1.767,2.4,1.0,1.92,2.03,12,12,0,36.0,71.2,1.983,3.0,1.0,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,171.8,1.945,4.0,0.0,5,1.93,3,0,0.0
222246,2.28,106.0,70.0,0,0,,,2.37,2.2,13,12,1,35.0,79.9,2.223,4.0,0.0,1.77,,6,6,0,18.0,31.8,1.767,2.4,1.0,2.67,2.12,12,12,0,36.0,86.1,2.392,3.2,1.0,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,197.8,2.2,4.0,0.0,5,2.226,3,0,0.0
222254,2.62,106.0,100.0,0,0,,,2.27,2.79,13,13,0,35.0,88.8,2.5,4.0,1.0,2.18,,6,6,0,18.0,39.3,2.183,2.4,1.5,2.4,2.88,12,12,0,36.0,95.1,2.658,3.4,1.5,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,223.2,2.5,4.0,1.0,5,2.504,3,0,0.0
222266,2.57,97.0,170.0,1,0,,,1.59,2.54,11,9,2,32.0,65.1,1.973,3.7,0.0,2.83,,6,6,0,18.0,51.0,2.833,3.2,2.6,2.41,2.28,12,12,0,35.0,82.0,2.358,2.8,1.5,,,0,0,0,0.0,0.0,,,,29,27,2,85.0,198.1,2.31,3.7,0.0,5,2.33,3,0,0.0
222271,2.43,104.0,100.0,0,0,,,2.42,2.27,13,12,1,35.0,82.0,2.331,4.0,0.0,1.93,,6,6,0,18.0,34.8,1.933,3.0,1.0,2.56,2.37,12,12,0,36.0,88.7,2.475,3.4,1.5,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,205.5,2.31,4.0,0.0,5,2.31,3,0,0.0
222291,2.79,101.0,170.0,0,0,,,2.16,2.62,13,12,1,35.0,84.0,2.462,4.0,0.0,2.05,,6,6,0,18.0,36.9,2.05,2.8,1.0,3.47,2.73,12,12,0,36.0,111.5,3.1,4.0,2.0,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,232.4,2.629,4.0,0.0,5,2.606,3,0,0.0
222308,2.41,104.0,130.0,0,0,,,2.02,2.63,13,13,0,35.0,81.7,2.323,3.7,1.0,2.2,,6,6,0,18.0,39.6,2.2,2.6,2.0,2.6,2.83,12,12,0,36.0,97.7,2.717,3.7,1.5,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,219.0,2.452,3.7,1.0,5,2.456,3,0,0.0
222312,2.93,107.0,160.0,0,0,,,2.79,2.79,13,13,0,35.0,97.7,2.762,4.0,1.0,2.73,,6,6,0,18.0,49.2,2.733,3.0,2.2,3.17,3.13,12,12,0,36.0,113.4,3.15,3.4,2.2,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,260.3,2.906,4.0,1.0,5,2.922,3,0,0.0
