student_id,cumulative_gpa,academic_hours,training_hours,total_warnings_max,consecutive_warnings_max,military_education,year1_fall_gpa,year1_spring_gpa,year1_total_courses,year1_passed_courses,year1_failed_courses,year1_credits,year1_points,year1_avg_grade,year1_max_grade,year1_min_grade,year2_fall_gpa,year2_spring_gpa,year2_total_courses,year2_passed_courses,year2_failed_courses,year2_credits,year2_points,year2_avg_grade,year2_max_grade,year2_min_grade,year3_fall_gpa,year3_spring_gpa,year3_total_courses,year3_passed_courses,year3_failed_courses,year3_credits,year3_points,year3_avg_grade,year3_max_grade,year3_min_grade,year4_fall_gpa,year4_spring_gpa,year4_total_courses,year4_passed_courses,year4_failed_courses,year4_credits,year4_points,year4_avg_grade,year4_max_grade,year4_min_grade,total_courses,passed_courses,failed_courses,total_credits_all_years,total_points_all_years,avg_numeric_grade,highest_grade,lowest_grade,semester_gpa_count,overall_semester_gpa_avg,years_available,complete_four_year_record,graduation_status,at_risk
221370,2.53,135.0,240.0,0,0,اجتاز,2.31,2.48,13,13,0,35.0,83.9,2.415,3.4,1.0,1.42,,6,5,1,18.0,25.5,1.417,2.0,0.0,2.52,2.59,12,12,0,36.0,92.0,2.558,3.2,1.5,3.27,2.68,12,12,0,34.0,101.3,2.983,4.0,2.2,43,42,1,123.0,302.7,2.474,4.0,0.0,7,2.467,4,1,graduate,0
221373,2.98,135.0,230.0,0,0,اجتاز,2.55,3.07,13,13,0,35.0,98.6,2.862,4.0,1.0,3.15,,6,6,0,18.0,56.7,3.15,3.7,2.4,3.2,2.72,13,13,0,39.0,114.7,2.946,4.0,1.0,2.98,3.09,10,10,0,28.0,84.8,3.02,4.0,2.4,42,42,0,120.0,354.8,2.967,4.0,1.0,7,2.966,4,1,graduate,0
221374,3.24,135.0,240.0,0,0,اجتاز,2.76,3.02,13,13,0,35.0,101.2,2.877,3.7,2.2,2.9,,6,6,0,18.0,52.2,2.9,3.4,2.2,3.45,3.54,13,13,0,39.0,136.5,3.5,4.0,2.8,3.51,3.34,10,10,0,28.0,96.6,3.42,4.0,2.8,42,42,0,120.0,386.5,3.202,4.0,2.2,7,3.217,4,1,graduate,0
221403,2.28,135.0,240.0,0,0,اجتاز,2.48,2.69,13,13,0,35.0,90.6,2.585,3.2,2.0,2.22,,6,6,0,18.0,39.9,2.217,2.8,1.5,2.18,1.38,12,11,1,36.0,64.1,1.783,3.0,0.0,2.51,2.36,11,11,0,32.0,78.1,2.464,3.7,1.0,42,41,1,121.0,272.7,2.271,3.7,0.0,7,2.26,4,1,graduate,0
221415,3.15,135.0,240.0,0,0,,2.68,2.69,13,13,0,35.0,94.0,2.685,4.0,1.5,2.67,,6,6,0,18.0,48.0,2.667,2.8,2.4,3.35,3.58,12,12,0,36.0,124.8,3.467,4.0,2.8,3.74,3.45,10,10,0,29.0,105.1,3.61,4.0,3.0,41,41,0,118.0,371.9,3.137,4.0,1.5,7,3.166,4,1,graduate,0
221416,3.11,135.0,240.0,0,0,,2.78,2.76,13,13,0,35.0,97.0,2.723,4.0,1.0,2.74,,6,6,0,17.0,46.6,2.767,3.2,2.4,3.1,3.24,12,12,0,36.0,114.2,3.175,4.0,2.0,3.6,3.52,11,11,0,32.0,114.1,3.555,4.0,3.0,42,42,0,120.0,371.9,3.076,4.0,1.0,7,3.106,4,1,graduate,0
221433,2.82,133.0,70.0,3,0,اجتاز,1.27,1.4,11,7,4,32.0,42.6,1.291,3.0,0.0,2.32,,6,5,1,15.0,34.8,2.267,3.2,0.0,,,0,0,0,0.0,0.0,,,,3.46,2.83,13,10,1,37.0,116.2,3.036,4.0,0.0,30,22,6,84.0,193.6,2.186,4.0,0.0,5,2.256,3,0,level4_non_graduate,1
221438,2.46,135.0,240.0,1,1,اجتاز,2.15,2.4,13,13,0,35.0,79.7,2.246,3.2,1.0,1.45,,6,6,0,18.0,26.1,1.45,2.2,1.0,2.52,2.65,12,12,0,36.0,93.1,2.592,3.2,1.5,2.99,2.82,10,10,0,29.0,84.8,2.92,3.7,2.2,41,41,0,118.0,283.7,2.395,3.7,1.0,7,2.426,4,1,graduate,1
221443,3.04,135.0,240.0,0,0,,3.02,3.04,14,14,0,38.0,115.2,3.021,4.0,2.0,2.62,,5,5,0,13.0,34.0,2.6,3.0,2.0,2.9,2.98,13,13,0,39.0,114.6,2.946,3.7,2.6,3.45,3.13,7,7,0,21.0,69.6,3.314,4.0,2.4,39,39,0,111.0,333.4,2.995,4.0,2.0,7,3.02,4,1,graduate,0
221458,3.02,135.0,240.0,0,0,اجتاز,2.68,2.98,13,13,0,35.0,99.1,2.823,4.0,1.5,2.9,,6,6,0,18.0,52.2,2.9,3.4,2.4,3.1,3.03,12,12,0,36.0,110.3,3.067,3.4,2.4,3.44,3.1,10,10,0,29.0,95.7,3.29,4.0,2.6,41,41,0,118.0,357.3,3.02,4.0,1.5,7,3.033,4,1,graduate,0
221461,2.89,135.0,170.0,0,0,اجتاز,2.34,2.52,13,13,0,35.0,85.1,2.446,3.7,1.0,2.32,,6,6,0,18.0,41.7,2.317,3.2,1.5,3.28,3.15,12,12,0,36.0,115.8,3.217,3.7,2.8,3.34,3.13,11,11,0,31.0,100.7,3.245,3.7,2.8,42,42,0,120.0,343.3,2.857,3.7,1.0,7,2.869,4,1,graduate,0
221462,2.81,135.0,240.0,0,0,,2.71,2.94,13,13,0,35.0,98.9,2.808,4.0,2.0,2.59,,6,6,0,17.0,44.0,2.6,3.2,2.2,2.97,2.48,12,12,0,36.0,98.1,2.725,3.4,1.5,2.94,3.06,9,9,0,26.0,77.6,2.978,4.0,2.4,40,40,0,114.0,318.6,2.79,4.0,1.5,7,2.813,4,1,graduate,0
221463,2.17,135.0,240.0,3,3,,1.31,2.48,11,8,3,32.0,59.4,1.8,4.0,0.0,1.93,,6,6,0,18.0,34.8,1.933,2.4,1.5,1.72,1.51,12,10,2,34.0,55.1,1.683,2.6,0.0,2.26,2.41,13,13,0,37.0,87.0,2.369,3.7,1.0,42,37,5,121.0,236.3,1.962,4.0,0.0,7,1.946,4,1,graduate,1
221465,2.93,135.0,240.0,0,0,,2.27,1.88,13,11,2,35.0,72.4,2.085,3.7,0.0,2.3,,6,6,0,17.0,39.1,2.317,2.8,1.5,3.24,3.27,12,12,0,36.0,117.2,3.258,4.0,2.6,3.56,3.35,9,9,0,26.0,90.1,3.456,4.0,2.8,40,38,2,114.0,318.8,2.78,4.0,0.0,7,2.839,4,1,graduate,0
221468,2.59,135.0,160.0,3,3,اجتاز,1.87,2.0,11,11,0,32.0,61.8,1.918,3.7,1.0,1.35,,6,6,0,17.0,23.0,1.333,2.0,1.0,2.96,2.4,12,12,0,36.0,96.5,2.683,3.2,2.0,3.25,3.01,12,12,0,35.0,109.7,3.142,4.0,2.2,41,41,0,120.0,291.0,2.415,4.0,1.0,7,2.406,4,1,graduate,1
221480,2.82,135.0,240.0,0,0,,2.07,2.92,13,13,0,35.0,87.8,2.523,4.0,1.0,2.67,,6,6,0,18.0,48.0,2.667,3.0,2.0,3.12,2.61,12,12,0,36.0,103.1,2.867,3.7,1.5,3.26,2.97,9,9,0,26.0,81.4,3.133,3.7,2.4,40,40,0,115.0,320.3,2.785,4.0,1.0,7,2.803,4,1,graduate,0
221508,2.63,135.0,240.0,3,3,,1.77,1.74,11,10,1,32.0,56.2,1.764,3.7,0.0,1.78,,6,5,1,17.0,30.3,1.683,2.4,0.0,2.98,2.49,12,12,0,36.0,98.5,2.742,3.7,2.0,3.16,2.73,12,12,0,34.0,99.8,2.95,4.0,2.0,41,39,2,119.0,284.8,2.385,4.0,0.0,7,2.379,4,1,graduate,1
221512,2.26,135.0,240.0,1,1,اجتاز,2.25,2.08,13,12,1,35.0,75.7,2.146,3.2,0.0,1.4,,6,5,1,18.0,25.2,1.4,2.4,0.0,2.23,2.02,12,11,1,36.0,76.5,2.133,3.4,0.0,2.35,2.54,12,12,0,34.0,83.2,2.467,3.7,1.0,43,40,3,123.0,260.6,2.128,3.7,0.0,7,2.124,4,1,graduate,1
221520,2.64,135.0,240.0,0,0,,2.16,2.19,13,12,1,35.0,76.3,2.138,4.0,0.0,2.28,,6,6,0,18.0,41.1,2.283,2.6,1.5,2.73,2.51,12,12,0,36.0,94.3,2.625,3.4,1.5,3.29,2.94,11,11,0,31.0,97.2,3.109,4.0,2.2,42,41,1,120.0,308.9,2.552,4.0,0.0,7,2.586,4,1,graduate,0
221524,2.02,130.0,110.0,3,0,اجتاز,1.52,1.44,11,10,1,32.0,47.4,1.482,3.4,0.0,1.86,,6,6,0,15.0,27.9,1.917,2.4,1.0,,,0,0,0,0.0,0.0,,,,2.6,2.1,9,7,0,22.0,59.0,2.629,3.0,2.0,26,23,1,69.0,134.3,1.925,3.4,0.0,5,1.904,3,0,level4_non_graduate,1
221528,3.32,135.0,240.0,0,0,اجتاز,3.03,3.41,13,13,0,35.0,112.8,3.231,4.0,2.2,3.0,,7,7,0,21.0,63.0,3.0,3.2,2.6,3.68,3.3,12,12,0,36.0,125.7,3.492,4.0,2.8,3.41,3.04,11,11,0,31.0,100.6,3.218,3.7,2.4,43,43,0,123.0,402.1,3.263,4.0,2.2,7,3.267,4,1,graduate,0
221544,2.44,135.0,140.0,0,0,اجتاز,2.54,2.33,13,13,0,35.0,85.1,2.431,3.7,1.5,1.75,,6,5,1,18.0,31.5,1.75,2.8,0.0,2.53,1.86,12,11,1,36.0,79.1,2.2,3.2,0.0,2.74,2.76,11,11,0,32.0,88.0,2.745,4.0,2.0,42,40,2,121.0,283.7,2.35,4.0,0.0,7,2.359,4,1,graduate,0
221548,2.95,103.0,100.0,0,0,لم يجتاز,,,0,0,0,0.0,0.0,,,,2.53,,6,6,0,18.0,45.6,2.533,3.0,2.2,3.35,3.2,12,12,0,36.0,117.9,3.275,4.0,2.0,3.18,2.88,11,7,0,32.0,94.7,2.786,3.7,2.0,29,25,0,86.0,258.2,2.96,4.0,2.0,5,3.028,3,0,level4_non_graduate,0
221564,2.54,135.0,130.0,0,0,اجتاز,2.16,2.76,13,13,0,35.0,86.3,2.485,4.0,1.0,2.22,,6,6,0,18.0,39.9,2.217,2.6,1.5,2.56,2.66,12,12,0,36.0,93.9,2.617,2.8,2.0,2.5,2.7,11,11,0,31.0,80.3,2.591,4.0,2.0,42,42,0,120.0,300.4,2.512,4.0,1.0,7,2.509,4,1,graduate,0
221571,2.32,135.0,240.0,2,2,اجتاز,1.46,2.4,11,10,1,32.0,60.8,1.873,4.0,0.0,2.02,,5,5,0,15.0,30.3,2.02,2.8,1.0,2.28,2.42,12,12,0,36.0,84.6,2.358,3.2,1.5,2.95,2.62,13,13,0,35.0,97.8,2.785,4.0,2.2,41,40,1,118.0,273.5,2.322,4.0,0.0,7,2.307,4,1,graduate,1
221572,2.78,135.0,240.0,0,0,اجتاز,2.16,2.59,13,13,0,35.0,83.4,2.369,3.7,1.0,2.47,,6,6,0,18.0,44.4,2.467,3.2,1.0,3.1,2.99,12,12,0,36.0,109.7,3.05,4.0,2.2,3.14,3.02,10,7,0,29.0,89.7,2.986,3.7,2.4,41,38,0,118.0,327.2,2.713,4.0,1.0,7,2.781,4,1,graduate,0
221575,3.02,135.0,240.0,0,0,اجتاز,2.32,2.96,13,13,0,35.0,92.6,2.662,3.7,1.0,2.4,,6,6,0,18.0,43.2,2.4,3.0,2.0,3.43,3.32,12,12,0,36.0,121.4,3.375,4.0,2.6,3.44,3.2,10,10,0,29.0,97.0,3.34,3.7,2.6,41,41,0,118.0,354.2,2.998,4.0,1.0,7,3.01,4,1,graduate,0
221581,2.7,135.0,170.0,0,0,اجتاز,2.38,2.31,13,13,0,35.0,82.0,2.277,3.7,1.0,2.0,,6,6,0,18.0,36.0,2.0,3.0,1.0,3.04,2.96,12,12,0,36.0,108.0,3.008,3.7,2.6,3.2,2.9,10,10,0,29.0,89.2,3.08,4.0,2.2,41,41,0,118.0,315.2,2.646,4.0,1.0,7,2.684,4,1,graduate,0
221589,3.15,135.0,240.0,0,0,,2.49,3.24,13,13,0,35.0,100.8,2.885,4.0,1.5,2.87,,6,6,0,18.0,51.6,2.867,3.4,2.4,3.33,3.21,14,14,0,42.0,137.4,3.271,3.7,2.8,3.22,3.55,9,9,0,25.0,84.3,3.344,4.0,2.8,42,42,0,120.0,374.1,3.11,4.0,1.5,7,3.13,4,1,graduate,0
221598,2.93,135.0,100.0,0,0,اجتاز,2.84,3.14,13,13,0,35.0,104.8,3.008,3.7,1.0,2.33,,6,6,0,17.0,39.6,2.367,3.2,1.0,2.96,2.61,11,11,0,33.0,92.4,2.809,3.7,1.5,3.24,3.05,10,10,0,29.0,91.7,3.17,4.0,2.4,40,40,0,114.0,328.5,2.897,4.0,1.0,7,2.881,4,1,graduate,0
221602,3.35,135.0,240.0,0,0,,2.7,3.16,13,13,0,35.0,102.8,2.931,4.0,2.0,3.02,,6,6,0,18.0,54.3,3.017,3.7,2.6,3.5,3.53,14,14,0,42.0,147.5,3.514,4.0,2.6,3.95,3.7,8,8,0,23.0,88.7,3.85,4.0,3.4,41,41,0,118.0,393.3,3.322,4.0,2.0,7,3.366,4,1,graduate,0
221603,2.69,135.0,170.0,0,0,,2.52,2.84,13,13,0,35.0,94.1,2.677,4.0,1.0,2.57,,6,6,0,18.0,46.2,2.567,3.2,2.2,2.64,1.93,12,11,1,36.0,82.4,2.3,3.4,0.0,3.28,2.7,11,11,0,31.0,93.6,2.973,4.0,1.5,42,41,1,120.0,316.3,2.631,4.0,0.0,7,2.64,4,1,graduate,0
221609,2.52,135.0,240.0,0,0,اجتاز,2.69,2.31,13,13,0,35.0,87.3,2.531,3.7,1.0,2.52,,6,6,0,17.0,42.8,2.533,3.0,2.2,2.56,1.9,12,12,0,36.0,80.2,2.233,3.0,1.0,2.77,2.76,11,11,0,32.0,88.6,2.782,4.0,2.0,42,42,0,120.0,298.9,2.512,4.0,1.0,7,2.501,4,1,graduate,0
221612,3.39,135.0,240.0,0,0,اجتاز,2.89,3.3,13,13,0,35.0,108.5,3.131,4.0,1.5,3.24,,7,7,0,20.0,64.7,3.214,3.7,2.6,3.7,3.44,14,14,0,42.0,150.0,3.571,4.0,3.2,3.65,3.56,8,8,0,23.0,83.3,3.612,4.0,3.0,42,42,0,120.0,406.5,3.383,4.0,1.5,7,3.397,4,1,graduate,0
221614,2.55,135.0,240.0,0,0,,2.09,2.63,13,13,0,35.0,83.0,2.4,3.4,1.0,2.18,,6,6,0,18.0,39.3,2.183,2.6,1.5,2.83,2.04,12,12,0,36.0,87.8,2.442,3.2,1.5,3.13,2.87,10,10,0,29.0,87.8,3.02,3.7,2.4,41,41,0,118.0,297.9,2.532,3.7,1.0,7,2.539,4,1,graduate,0
221616,2.88,135.0,240.0,0,0,اجتاز,2.76,2.74,13,13,0,35.0,96.4,2.754,4.0,2.0,2.5,,6,6,0,18.0,45.0,2.5,3.2,2.0,3.03,2.97,12,12,0,36.0,108.0,3.0,3.4,2.4,3.23,2.92,11,11,0,31.0,95.9,3.082,4.0,2.6,42,42,0,120.0,345.3,2.874,4.0,2.0,7,2.879,4,1,graduate,0
221617,2.42,135.0,100.0,0,0,اجتاز,2.14,2.76,13,13,0,35.0,86.1,2.454,3.7,1.0,1.66,,6,5,1,17.0,28.2,1.567,2.4,0.0,2.33,1.73,12,11,1,36.0,73.0,2.033,3.0,0.0,2.87,2.48,11,11,0,32.0,86.0,2.691,3.4,2.0,42,40,2,120.0,273.3,2.269,3.7,0.0,7,2.281,4,1,graduate,0
221635,2.62,135.0,170.0,0,0,اجتاز,2.14,2.75,13,13,0,35.0,85.9,2.469,3.7,1.0,2.13,,6,6,0,18.0,38.4,2.133,2.4,2.0,2.89,2.39,12,12,0,36.0,95.1,2.65,3.2,2.0,3.02,3.03,10,10,0,28.0,84.8,3.0,4.0,2.4,41,41,0,117.0,304.2,2.602,4.0,1.0,7,2.621,4,1,graduate,0
221682,2.75,135.0,240.0,0,0,اجتاز,2.51,2.17,13,12,1,35.0,81.6,2.308,3.7,0.0,2.6,,6,6,0,18.0,46.8,2.6,3.0,2.0,3.08,2.66,12,12,0,36.0,103.3,2.875,3.7,2.4,3.18,2.87,12,12,0,33.0,99.8,3.017,4.0,2.4,43,42,1,122.0,331.5,2.705,4.0,0.0,7,2.724,4,1,graduate,0
221686,2.36,135.0,240.0,0,0,اجتاز,2.38,2.0,13,12,1,35.0,76.4,2.138,2.8,0.0,2.45,,6,6,0,17.0,41.7,2.45,3.2,1.5,2.41,2.19,12,12,0,36.0,82.9,2.308,3.4,1.5,3.14,2.66,11,8,0,32.0,93.3,2.763,4.0,1.5,42,38,1,120.0,294.3,2.367,4.0,0.0,7,2.461,4,1,graduate,0
221702,2.92,135.0,240.0,0,0,,2.08,2.41,13,13,0,35.0,78.8,2.238,4.0,1.0,2.08,,6,6,0,17.0,35.3,2.117,2.8,1.0,3.37,3.3,12,12,0,36.0,120.0,3.333,3.7,2.8,3.76,3.22,9,9,0,27.0,95.1,3.522,4.0,2.8,40,40,0,115.0,329.2,2.837,4.0,1.0,7,2.889,4,1,graduate,0
221706,2.75,135.0,170.0,0,0,,2.29,1.9,13,11,2,35.0,73.1,2.046,4.0,0.0,1.9,,6,6,0,17.0,32.3,1.95,2.8,1.0,2.98,3.2,12,12,0,36.0,111.3,3.092,3.7,2.2,3.54,3.35,10,10,0,29.0,100.4,3.44,4.0,2.8,41,39,2,117.0,317.1,2.678,4.0,0.0,7,2.737,4,1,graduate,0
221710,2.52,135.0,60.0,2,2,اجتاز,1.89,1.54,11,9,2,32.0,55.3,1.736,2.8,0.0,2.54,,5,5,0,15.0,38.1,2.54,3.0,1.5,2.79,2.65,12,12,0,35.0,95.2,2.717,3.4,2.0,2.72,2.88,13,13,0,35.0,101.0,2.831,3.7,2.0,41,39,2,117.0,289.6,2.468,3.7,0.0,7,2.43,4,1,graduate,1
221730,2.54,135.0,240.0,0,0,اجتاز,2.14,2.19,13,12,1,35.0,75.7,2.108,4.0,0.0,2.38,,6,6,0,18.0,42.9,2.383,3.0,1.5,2.42,2.26,12,12,0,36.0,84.2,2.35,3.0,1.5,3.15,2.9,11,11,0,31.0,94.0,3.0,4.0,2.4,42,41,1,120.0,296.8,2.45,4.0,0.0,7,2.491,4,1,graduate,0
221737,2.64,104.0,70.0,1,0,ليس لديها تربية عسكرية,1.96,2.51,13,12,1,35.0,78.6,2.246,4.0,0.0,2.33,,6,6,0,18.0,42.0,2.333,2.6,2.0,2.86,2.78,12,12,0,36.0,101.5,2.825,3.7,2.2,2.72,2.92,11,11,0,31.0,87.3,2.791,4.0,2.0,42,41,1,120.0,309.4,2.567,4.0,0.0,7,2.583,4,1,level4_non_graduate,1
221748,2.86,135.0,240.0,0,0,,2.75,3.09,13,13,0,35.0,102.4,2.908,4.0,2.0,2.15,,6,6,0,18.0,38.7,2.15,3.0,1.0,3.25,2.97,12,12,0,36.0,111.9,3.117,3.7,2.6,3.36,3.05,10,10,0,29.0,93.8,3.22,4.0,2.4,41,41,0,118.0,346.8,2.934,4.0,1.0,7,2.946,4,1,graduate,0
221751,2.92,135.0,170.0,0,0,اجتاز,2.53,2.64,13,13,0,35.0,90.5,2.562,3.7,1.5,2.41,,6,6,0,17.0,40.9,2.383,3.0,1.5,3.08,2.92,12,12,0,36.0,108.0,3.008,3.7,2.4,3.24,3.01,10,10,0,29.0,90.8,3.12,4.0,2.6,41,41,0,117.0,330.2,2.802,4.0,1.5,7,2.833,4,1,graduate,0
221761,2.61,135.0,190.0,0,0,,2.25,2.36,13,13,0,35.0,80.7,2.292,3.4,1.0,2.2,,6,6,0,18.0,39.6,2.2,2.6,1.5,2.73,2.58,12,12,0,36.0,95.6,2.667,3.4,1.0,3.11,3.1,10,10,0,29.0,90.2,3.1,4.0,2.4,41,41,0,118.0,306.1,2.585,4.0,1.0,7,2.619,4,1,graduate,0
221763,2.55,135.0,240.0,2,2,اجتاز,1.91,1.92,11,8,3,32.0,61.2,1.855,4.0,0.0,2.47,,6,6,0,17.0,42.0,2.5,3.0,2.0,2.44,1.78,12,11,1,35.0,74.3,2.183,3.7,0.0,3.11,2.7,12,12,0,34.0,98.5,2.908,3.7,1.0,41,37,4,118.0,276.0,2.354,4.0,0.0,7,2.333,4,1,graduate,1
221774,2.5,135.0,240.0,0,0,اجتاز,2.43,2.59,13,13,0,35.0,88.0,2.508,3.7,1.5,2.03,,6,6,0,18.0,36.6,2.033,2.6,1.0,2.53,2.32,12,12,0,36.0,87.3,2.442,3.4,1.0,2.97,2.8,10,10,0,29.0,84.2,2.9,3.4,2.6,41,41,0,118.0,296.1,2.515,3.7,1.0,7,2.524,4,1,graduate,0
221775,3.14,135.0,240.0,0,0,,2.35,3.03,13,13,0,35.0,94.6,2.738,4.0,1.0,2.57,,6,6,0,18.0,46.2,2.567,3.0,2.0,3.53,3.38,12,12,0,36.0,124.5,3.458,4.0,3.0,3.82,3.3,10,10,0,29.0,104.6,3.6,4.0,3.2,41,41,0,118.0,369.9,3.134,4.0,1.0,7,3.14,4,1,graduate,0
221798,2.42,135.0,100.0,1,1,اجتاز,2.04,2.09,13,12,1,35.0,72.3,2.054,3.4,0.0,1.45,,6,5,1,18.0,26.1,1.45,2.2,0.0,2.19,2.83,12,12,0,36.0,90.5,2.517,3.2,1.0,3.02,2.7,11,11,0,32.0,91.9,2.864,4.0,2.0,42,40,2,121.0,280.8,2.312,4.0,0.0,7,2.331,4,1,graduate,1
221802,2.56,135.0,170.0,3,0,,1.38,1.86,11,10,1,32.0,51.3,1.6,3.4,0.0,2.08,,5,5,0,15.0,31.2,2.08,2.2,2.0,2.82,2.48,12,12,0,36.0,95.4,2.658,3.2,1.5,3.12,2.81,12,12,0,34.0,101.0,2.95,3.7,2.2,40,39,1,117.0,278.9,2.383,3.7,0.0,7,2.364,4,1,graduate,1
221803,2.68,135.0,240.0,1,0,اجتاز,1.84,2.22,11,10,1,32.0,64.6,2.018,3.2,0.0,2.04,,6,6,0,17.0,34.7,2.083,2.8,1.0,2.72,2.93,12,12,0,36.0,101.7,2.833,3.2,2.2,3.38,3.05,12,12,0,33.0,106.1,3.192,4.0,2.4,41,40,1,118.0,307.1,2.61,4.0,0.0,7,2.597,4,1,graduate,1
221815,2.36,135.0,140.0,1,0,اجتاز,2.04,2.02,13,12,1,35.0,71.0,2.0,2.8,0.0,1.68,,6,6,0,18.0,30.3,1.683,2.4,1.0,2.55,2.08,11,11,0,33.0,77.1,2.336,3.4,1.5,2.98,2.78,11,11,0,32.0,92.5,2.882,4.0,2.2,41,40,1,118.0,270.9,2.28,4.0,0.0,7,2.304,4,1,graduate,1
221829,2.93,135.0,240.0,0,0,اجتاز,2.59,1.73,13,11,2,35.0,75.3,2.208,3.7,0.0,2.93,,6,6,0,18.0,52.8,2.933,3.4,2.2,3.03,2.63,12,12,0,36.0,102.0,2.833,3.2,2.4,3.38,3.26,11,11,0,31.0,103.0,3.345,4.0,2.2,42,40,2,120.0,333.1,2.788,4.0,0.0,7,2.793,4,1,graduate,0
221844,2.34,135.0,140.0,0,0,,,,0,0,0,0.0,0.0,,,,1.95,,6,6,0,17.0,33.2,2.0,2.8,1.5,2.05,1.56,12,10,2,36.0,64.9,1.808,3.2,0.0,2.61,2.92,11,11,0,32.0,88.3,2.755,4.0,1.5,29,27,2,85.0,186.4,2.207,4.0,0.0,5,2.218,3,0,graduate,0
221845,2.75,135.0,240.0,2,0,اجتاز,0.99,1.91,12,9,3,32.0,45.4,1.483,3.0,0.0,2.52,,5,5,0,15.0,37.8,2.52,3.0,2.0,3.02,2.79,12,12,0,36.0,104.7,2.917,3.4,2.4,3.32,3.2,12,12,0,34.0,110.8,3.233,3.7,2.4,41,38,3,117.0,298.7,2.541,3.7,0.0,7,2.536,4,1,graduate,1
221849,3.02,135.0,240.0,0,0,اجتاز,2.7,2.61,13,13,0,35.0,92.9,2.669,3.7,1.0,1.84,,6,4,2,17.0,31.2,1.733,2.8,0.0,3.17,3.2,12,12,0,36.0,114.6,3.183,4.0,2.4,3.55,3.12,11,11,0,32.0,107.3,3.364,4.0,2.6,42,40,2,120.0,346.0,2.864,4.0,0.0,7,2.884,4,1,graduate,0
221856,2.67,135.0,130.0,0,0,اجتاز,2.35,2.05,13,12,1,35.0,76.8,2.215,4.0,0.0,2.6,,6,6,0,18.0,46.8,2.6,2.8,2.4,3.02,2.66,12,12,0,36.0,102.2,2.842,3.7,2.2,2.96,2.67,11,11,0,31.0,87.9,2.827,4.0,2.0,42,41,1,120.0,313.7,2.61,4.0,0.0,7,2.616,4,1,graduate,0
221857,2.63,135.0,240.0,0,0,,2.15,2.46,13,13,0,35.0,80.7,2.315,3.7,1.0,1.93,,6,6,0,18.0,34.8,1.933,2.4,1.5,2.93,2.83,12,12,0,36.0,103.6,2.883,3.4,2.2,3.07,3.25,10,10,0,29.0,91.2,3.14,4.0,2.4,41,41,0,118.0,310.3,2.627,4.0,1.0,7,2.66,4,1,graduate,0
221864,3.04,135.0,240.0,3,0,اجتاز,1.97,1.86,13,12,1,35.0,66.9,1.846,4.0,0.0,1.82,,6,5,1,18.0,32.7,1.817,2.4,0.0,3.6,3.52,12,12,0,36.0,128.1,3.558,3.7,3.2,3.4,3.12,11,11,0,32.0,104.9,3.264,3.7,2.8,42,40,2,121.0,332.6,2.702,4.0,0.0,7,2.756,4,1,graduate,1
221865,3.34,135.0,140.0,0,0,اجتاز,2.86,3.41,13,13,0,35.0,110.0,3.123,4.0,2.0,3.01,,7,7,0,21.0,63.3,3.014,3.7,2.4,3.59,3.53,14,14,0,42.0,149.4,3.557,4.0,2.8,3.65,3.23,7,7,0,20.0,69.3,3.443,4.0,2.6,41,41,0,118.0,392.0,3.307,4.0,2.0,7,3.326,4,1,graduate,0
221869,2.99,135.0,190.0,1,1,,1.91,2.8,11,11,0,32.0,74.4,2.3,4.0,1.0,2.52,,7,7,0,18.0,45.3,2.529,3.0,1.5,3.06,3.28,12,12,0,36.0,114.2,3.175,3.7,2.6,3.47,3.25,10,10,0,29.0,98.1,3.37,4.0,2.8,40,40,0,115.0,332.0,2.87,4.0,1.0,7,2.899,4,1,graduate,1
221898,2.88,135.0,160.0,0,0,,2.84,3.06,13,13,0,35.0,103.2,2.946,3.7,2.2,2.48,,6,6,0,18.0,44.7,2.483,2.8,1.5,3.08,2.69,12,12,0,36.0,103.9,2.892,3.7,2.0,3.14,2.92,10,10,0,29.0,88.6,3.06,3.7,2.4,41,41,0,118.0,340.4,2.89,3.7,1.5,7,2.887,4,1,graduate,0
221904,2.89,135.0,160.0,2,2,اجتاز,1.42,1.92,11,10,1,32.0,52.9,1.682,2.8,0.0,2.96,,5,5,0,15.0,44.4,2.96,3.4,2.6,3.55,3.47,12,12,0,36.0,126.3,3.508,4.0,3.0,3.04,3.08,12,12,0,34.0,104.1,3.042,4.0,1.0,40,39,1,117.0,327.7,2.798,4.0,0.0,7,2.777,4,1,graduate,1
221910,2.76,135.0,70.0,0,0,اجتاز,2.15,2.77,13,13,0,35.0,86.3,2.485,3.4,1.0,2.38,,6,6,0,17.0,40.4,2.3,3.2,1.0,3.29,2.69,12,12,0,36.0,107.8,3.0,4.0,2.4,3.15,2.62,11,11,0,32.0,92.9,2.936,4.0,1.5,42,42,0,120.0,327.4,2.724,4.0,1.0,7,2.721,4,1,graduate,0
221911,3.3,135.0,170.0,0,0,اجتاز,3.16,3.18,14,14,0,38.0,120.5,3.164,4.0,1.5,2.78,,7,7,0,20.0,55.6,2.771,3.2,2.4,3.48,3.37,13,13,0,39.0,133.5,3.423,4.0,3.0,3.58,3.46,8,8,0,23.0,81.4,3.525,4.0,3.2,42,42,0,120.0,391.0,3.248,4.0,1.5,7,3.287,4,1,graduate,0
